caldt	vwretd	time
20040527	0.005855236	1106
20040528	-0.000487039	1107
20040601	0.000457907	1108
20040602	0.003743487	1109
20040603	-0.007425279	1110
20040604	0.005320679	1111
20040607	0.01598253	1112
20040608	0.001509591	1113
20040609	-0.009410358	1114
20040610	0.004500312	1115
20040614	-0.009589152	1116
20040615	0.006158473	1117
20040616	0.001348524	1118
20040617	-0.001254034	1119
20040618	0.002567632	1120
20040621	-0.004006586	1121
20040622	0.003717342	1122
20040623	0.008501429	1123
20040624	-0.002708099	1124
20040625	-0.00441073	1125
20040628	-0.002006345	1126
20040629	0.002615958	1127
20040630	0.004082441	1128
20040701	-0.01030669	1129
20040702	-0.003148996	1130
20040706	-0.007993347	1131
20040707	0.002137451	1132
20040708	-0.008193815	1133
20040709	0.003365449	1134
20040712	0.001320264	1135
20040713	0.000852182	1136
20040714	-0.003176721	1137
20040715	-0.00444269	1138
20040716	-0.004610056	1139
20040719	-0.000591863	1140
20040720	0.007024439	1141
20040721	-0.01315788	1142
20040722	0.002519293	1143
20040723	-0.009593934	1144
20040726	-0.001975431	1145
20040727	0.009832048	1146
20040728	0.000860952	1147
20040729	0.0049722	1148
20040730	0.001200179	1149
20040802	0.004189112	1150
20040803	-0.006303221	1151
20040804	-0.000735667	1152
20040805	-0.01629165	1153
20040806	-0.01540713	1154
20040809	0.001226356	1155
20040810	0.01291679	1156
20040811	-0.002376748	1157
20040812	-0.01158372	1158
20040813	0.001657175	1159
20040816	0.01359005	1160
20040817	0.002235719	1161
20040818	0.01267715	1162
20040819	-0.003598821	1163
20040820	0.006546487	1164
20040823	-0.002428036	1165
20040824	0.00051087	1166
20040825	0.008057774	1167
20040826	0.000100947	1168
20040827	0.002603362	1169
20040830	-0.007672471	1170
20040831	0.004625682	1171
20040901	0.001865933	1172
20040902	0.01126703	1173
20040903	-0.004148554	1174
20040907	0.006901939	1175
20040908	-0.004320005	1176
20040909	0.001966946	1177
20040910	0.004950909	1178
20040913	0.001872482	1179
20040914	0.00234336	1180
20040915	-0.007049941	1181
20040916	0.002814076	1182
20040917	0.00451571	1183
20040920	-0.005686218	1184
20040921	0.006354059	1185
20040922	-0.01382022	1186
20040923	-0.004464032	1187
20040924	0.001552378	1188
20040927	-0.006009415	1189
20040928	0.006141638	1190
20040929	0.004332789	1191
20040930	-0.00024887	1192
20041001	0.01504179	1193
20041004	0.003470143	1194
20041005	-0.000641877	1195
20041006	0.007031491	1196
20041007	-0.009880814	1197
20041008	-0.007465086	1198
20041011	0.001982307	1199
20041012	-0.002344036	1200
20041013	-0.007279537	1201
20041014	-0.00929269	1202
20041015	0.004399653	1203
20041018	0.005150722	1204
20041019	-0.009665942	1205
20041020	0.000554507	1206
20041021	0.002666103	1207
20041022	-0.009729911	1208
20041025	-0.000867798	1209
20041026	0.01471811	1210
20041027	0.01317718	1211
20041028	0.001981718	1212
20041029	0.002479214	1213
20041101	0.000382256	1214
20041102	0.000104579	1215
20041103	0.01125123	1216
20041104	0.01625123	1217
20041105	0.004001515	1218
20041108	-0.001075806	1219
20041109	-0.000264885	1220
20041110	-0.000859852	1221
20041111	0.009060489	1222
20041112	0.008973994	1223
20041115	1.77415E-05	1224
20041116	-0.006982193	1225
20041117	0.005629268	1226
20041118	0.001302764	1227
20041119	-0.0110327	1228
20041122	0.00580406	1229
20041123	-0.000213811	1230
20041124	0.004206902	1231
20041126	0.000814864	1232
20041129	-0.003261983	1233
20041130	-0.003920984	1234
20041201	0.01512281	1235
20041202	-0.00089436	1236
20041203	0.000744038	1237
20041206	-0.00069884	1238
20041207	-0.01080812	1239
20041208	0.00476088	1240
20041209	0.005408494	1241
20041210	-0.001076228	1242
20041213	0.009072356	1243
20041214	0.003944358	1244
20041215	0.00206253	1245
20041216	-0.002021196	1246
20041217	-0.007143109	1247
20041220	2.91202E-05	1248
20041221	0.009051846	1249
20041222	0.00374582	1250
20041223	0.000530336	1251
20041227	-0.004327025	1252
20041228	0.007054074	1253
20041229	0.000176883	1254
20041230	0.000114095	1255
20041231	-0.001331856	1256
20050103	-0.008182541	1257
20050104	-0.01143305	1258
20050105	-0.003554119	1259
20050106	0.003732335	1260
20050107	-0.001434447	1261
20050110	0.003391465	1262
20050111	-0.006015802	1263
20050112	0.004447776	1264
20050113	-0.008636129	1265
20050114	0.006056434	1266
20050118	0.009759512	1267
20050119	-0.009411501	1268
20050120	-0.007726173	1269
20050121	-0.006535533	1270
20050124	-0.003464656	1271
20050125	0.003904152	1272
20050126	0.004918093	1273
20050127	0.000606975	1274
20050128	-0.002653645	1275
20050131	0.008530072	1276
20050201	0.006962539	1277
20050202	0.003312296	1278
20050203	-0.002412298	1279
20050204	0.01111156	1280
20050207	-0.001093835	1281
20050208	0.000796688	1282
20050209	-0.008405501	1283
20050210	0.004295574	1284
20050211	0.007176305	1285
20050214	0.000857996	1286
20050215	0.003243829	1287
20050216	0.000143242	1288
20050217	-0.007786786	1289
20050218	0.000721241	1290
20050222	-0.01443364	1291
20050223	0.005702662	1292
20050224	0.008175586	1293
20050225	0.009482446	1294
20050228	-0.006486273	1295
20050301	0.005575159	1296
20050302	0.000168421	1297
20050303	0.000380724	1298
20050304	0.009668397	1299
20050307	0.002533299	1300
20050308	-0.004759436	1301
20050309	-0.009975579	1302
20050310	0.001723836	1303
20050311	-0.007114136	1304
20050314	0.005530145	1305
20050315	-0.007464652	1306
20050316	-0.007989788	1307
20050317	0.001737869	1308
20050318	-0.000502482	1309
20050321	-0.004878336	1310
20050322	-0.01008073	1311
20050323	0.000719349	1312
20050324	-0.000851509	1313
20050328	0.002432982	1314
20050329	-0.007430858	1315
20050330	0.01387507	1316
20050331	-0.000625479	1317
20050401	-0.006550987	1318
20050404	0.003058913	1319
20050405	0.004415306	1320
20050406	0.002460863	1321
20050407	0.005960732	1322
20050408	-0.008262135	1323
20050411	-9.08E-08	1324
20050412	0.005601911	1325
20050413	-0.01159691	1326
20050414	-0.009979313	1327
20050415	-0.0166663	1328
20050418	0.002891212	1329
20050419	0.006010688	1330
20050420	-0.01310009	1331
20050421	0.01939599	1332
20050422	-0.006542904	1333
20050425	0.008570421	1334
20050426	-0.008712855	1335
20050427	0.004134635	1336
20050428	-0.01123193	1337
20050429	0.01192468	1338
20050502	0.004631045	1339
20050503	-0.000665499	1340
20050504	0.01243896	1341
20050505	-0.002367262	1342
20050506	-0.00113082	1343
20050509	0.006457568	1344
20050510	-0.01071527	1345
20050511	0.004677189	1346
20050512	-0.0100121	1347
20050513	-0.004432005	1348
20050516	0.01026947	1349
20050517	0.006984244	1350
20050518	0.01030036	1351
20050519	0.0044672	1352
20050520	-0.00161274	1353
20050523	0.003976322	1354
20050524	0.000167802	1355
20050525	-0.003358394	1356
20050526	0.006507382	1357
20050527	0.001139074	1358
20050531	-0.006017867	1359
20050601	0.009252623	1360
20050602	0.00189902	1361
20050603	-0.006863174	1362
20050606	0.001292927	1363
20050607	-0.000228945	1364
20050608	-0.002030361	1365
20050609	0.005391372	1366
20050610	-0.002335731	1367
20050613	0.00248418	1368
20050614	0.002762219	1369
20050615	0.002340552	1370
20050616	0.00361944	1371
20050617	0.004865833	1372
20050620	-0.000713454	1373
20050621	-0.002064905	1374
20050622	0.000284448	1375
20050623	-0.01060942	1376
20050624	-0.007590487	1377
20050627	-0.000731733	1378
20050628	0.009352893	1379
20050629	-0.001210907	1380
20050630	-0.007188359	1381
20050701	0.002837051	1382
20050705	0.009007997	1383
20050706	-0.008070285	1384
20050707	0.002497298	1385
20050708	0.01164373	1386
20050711	0.006322135	1387
20050712	0.002327939	1388
20050713	0.000996475	1389
20050714	0.002641206	1390
20050715	0.0011578	1391
20050718	-0.005504394	1392
20050719	0.006829689	1393
20050720	0.004731009	1394
20050721	-0.006552098	1395
20050722	0.005305705	1396
20050725	-0.003733318	1397
20050726	0.001631432	1398
20050727	0.004741995	1399
20050728	0.005863378	1400
20050729	-0.007681585	1401
20050801	0.000921427	1402
20050802	0.007202732	1403
20050803	0.000960525	1404
20050804	-0.007454388	1405
20050805	-0.007580737	1406
20050808	-0.002689494	1407
20050809	0.006739456	1408
20050810	-0.001457485	1409
20050811	0.007087547	1410
20050812	-0.005903274	1411
20050815	0.002991904	1412
20050816	-0.011857	1413
20050817	0.000958494	1414
20050818	-0.000894871	1415
20050819	0.000640166	1416
20050822	0.001570741	1417
20050823	-0.003399626	1418
20050824	-0.006497522	1419
20050825	0.002299707	1420
20050826	-0.00589175	1421
20050829	0.00614922	1422
20050830	-0.003077747	1423
20050831	0.01011067	1424
20050901	0.001137855	1425
20050902	-0.00288575	1426
20050906	0.01269564	1427
20050907	0.002600897	1428
20050908	-0.00383643	1429
20050909	0.00796395	1430
20050912	-0.000633989	1431
20050913	-0.007327243	1432
20050914	-0.003327825	1433
20050915	0.000435541	1434
20050916	0.008104964	1435
20050919	-0.005436859	1436
20050920	-0.007776514	1437
20050921	-0.009426103	1438
20050922	0.003920963	1439
20050923	0.000582945	1440
20050926	0.000281324	1441
20050927	8.21152E-05	1442
20050928	0.00114062	1443
20050929	0.008931823	1444
20050930	0.001083731	1445
20051003	-0.001697575	1446
20051004	-0.009728969	1447
20051005	-0.0143999	1448
20051006	-0.004052272	1449
20051007	0.003791389	1450
20051010	-0.007146318	1451
20051011	-0.001993338	1452
20051012	-0.005940023	1453
20051013	-0.000604263	1454
20051014	0.008304901	1455
20051017	0.00307875	1456
20051018	-0.009929102	1457
20051019	0.01504919	1458
20051020	-0.01499533	1459
20051021	0.001642485	1460
20051024	0.01681965	1461
20051025	-0.002564877	1462
20051026	-0.00413379	1463
20051027	-0.01045408	1464
20051028	0.01658195	1465
20051031	0.007530494	1466
20051101	-0.003396784	1467
20051102	0.01013467	1468
20051103	0.004575091	1469
20051104	0.000318268	1470
20051107	0.002389446	1471
20051108	-0.002974995	1472
20051109	0.001690816	1473
20051110	0.00886845	1474
20051111	0.003021012	1475
20051114	-0.000732666	1476
20051115	-0.003736356	1477
20051116	0.002034907	1478
20051117	0.00940225	1479
20051118	0.004443849	1480
20051121	0.005284031	1481
20051122	0.005041378	1482
20051123	0.003641603	1483
20051125	0.002015732	1484
20051128	-0.008370953	1485
20051129	7.26118E-05	1486
20051130	-0.006021239	1487
20051201	0.01203516	1488
20051202	0.000413585	1489
20051205	-0.002464134	1490
20051206	0.001261986	1491
20051207	-0.004769445	1492
20051208	-0.001017414	1493
20051209	0.002859363	1494
20051212	0.001008241	1495
20051213	0.005631392	1496
20051214	0.004245894	1497
20051215	-0.00140458	1498
20051216	-0.002829402	1499
20051219	-0.005892667	1500
20051220	-0.000319593	1501
20051221	0.002484559	1502
20051222	0.004371044	1503
20051223	0.000512572	1504
20051227	-0.009530116	1505
20051228	0.001440643	1506
20051229	-0.002897598	1507
20051230	-0.004988088	1508
20060103	0.01634249	1509
20060104	0.00392901	1510
20060105	2.95494E-05	1511
20060106	0.009557796	1512
20060109	0.003710018	1513
20060110	-0.000340673	1514
20060111	0.003636136	1515
20060112	-0.006328121	1516
20060113	0.001145598	1517
20060117	-0.003727937	1518
20060118	-0.003854216	1519
20060119	0.005627113	1520
20060120	-0.01824116	1521
20060123	0.001949813	1522
20060124	0.002343768	1523
20060125	-0.001664459	1524
20060126	0.007310431	1525
20060127	0.007844902	1526
20060130	0.001334938	1527
20060131	-0.004011143	1528
20060201	0.001960739	1529
20060202	-0.00861183	1530
20060203	-0.005508604	1531
20060206	0.000661159	1532
20060207	-0.008057022	1533
20060208	0.009057421	1534
20060209	-0.001366946	1535
20060210	0.002511295	1536
20060213	-0.00319474	1537
20060214	0.01023158	1538
20060215	0.003883776	1539
20060216	0.007385061	1540
20060217	-0.00174305	1541
20060221	-0.003292563	1542
20060222	0.007579083	1543
20060223	-0.003422102	1544
20060224	0.001313322	1545
20060227	0.003840134	1546
20060228	-0.01047712	1547
20060301	0.008456738	1548
20060302	-0.001630363	1549
20060303	-0.001350278	1550
20060306	-0.006977723	1551
20060307	-0.001840986	1552
20060308	0.002285636	1553
20060309	-0.004850351	1554
20060310	0.00739149	1555
20060313	0.002232728	1556
20060314	0.01036267	1557
20060315	0.004470234	1558
20060316	0.002010465	1559
20060317	0.001536118	1560
20060320	-0.001425678	1561
20060321	-0.006015434	1562
20060322	0.005920071	1563
20060323	-0.002577025	1564
20060324	0.000933696	1565
20060327	-0.001105239	1566
20060328	-0.006380423	1567
20060329	0.007613987	1568
20060330	-0.00201183	1569
20060331	-0.004062858	1570
20060403	0.002187721	1571
20060404	0.006170124	1572
20060405	0.004374822	1573
20060406	-0.001723865	1574
20060407	-0.01040502	1575
20060410	0.000811533	1576
20060411	-0.007566896	1577
20060412	0.001393486	1578
20060413	0.000549969	1579
20060417	-0.002918465	1580
20060418	0.01727138	1581
20060419	0.001964604	1582
20060420	0.001135959	1583
20060421	-0.000265592	1584
20060424	-0.002282023	1585
20060425	-0.004800106	1586
20060426	0.002916565	1587
20060427	0.003408268	1588
20060428	0.000100039	1589
20060501	-0.004031097	1590
20060502	0.00603895	1591
20060503	-0.003800012	1592
20060504	0.003363442	1593
20060505	0.01037042	1594
20060508	-0.00072052	1595
20060509	0.000360669	1596
20060510	-0.00124633	1597
20060511	-0.0128152	1598
20060512	-0.01126722	1599
20060515	0.002776907	1600
20060516	-0.001852552	1601
20060517	-0.01661427	1602
20060518	-0.006341028	1603
20060519	0.00403124	1604
20060522	-0.003831028	1605
20060523	-0.004230956	1606
20060524	0.0018069	1607
20060525	0.01170222	1608
20060526	0.005713223	1609
20060530	-0.01580479	1610
20060531	0.008295095	1611
20060601	0.01218706	1612
20060602	0.001775427	1613
20060605	-0.01766167	1614
20060606	-0.001247914	1615
20060607	-0.005798261	1616
20060608	0.001479815	1617
20060609	-0.00443092	1618
20060612	-0.01269214	1619
20060613	-0.009974129	1620
20060614	0.005336027	1621
20060615	0.02133149	1622
20060616	-0.003562666	1623
20060619	-0.008886022	1624
20060620	-4.86E-06	1625
20060621	0.009877148	1626
20060622	-0.005089349	1627
20060623	-0.000932328	1628
20060626	0.004785055	1629
20060627	-0.009049885	1630
20060628	0.005647117	1631
20060629	0.02133821	1632
20060630	-0.001915517	1633
20060703	0.007765503	1634
20060705	-0.007197094	1635
20060706	0.002682418	1636
20060707	-0.006828306	1637
20060710	0.001585575	1638
20060711	0.004021665	1639
20060712	-0.01093139	1640
20060713	-0.01302707	1641
20060714	-0.005013647	1642
20060717	-0.001407468	1643
20060718	0.001940831	1644
20060719	0.0185817	1645
20060720	-0.008449272	1646
20060721	-0.006883503	1647
20060724	0.01658379	1648
20060725	0.006594426	1649
20060726	-0.000393412	1650
20060727	-0.00417227	1651
20060728	0.01228498	1652
20060731	-0.001443356	1653
20060801	-0.004607864	1654
20060802	0.006226684	1655
20060803	0.001720294	1656
20060804	-0.000524274	1657
20060807	-0.002764168	1658
20060808	-0.003238498	1659
20060809	-0.004190184	1660
20060810	0.004946394	1661
20060811	-0.003862659	1662
20060814	0.0013379	1663
20060815	0.01364019	1664
20060816	0.007755314	1665
20060817	0.001772044	1666
20060818	0.003706109	1667
20060821	-0.003636674	1668
20060822	0.000833897	1669
20060823	-0.004436976	1670
20060824	0.002333383	1671
20060825	-0.00064641	1672
20060828	0.005289772	1673
20060829	0.002223091	1674
20060830	0.000461579	1675
20060831	-0.000227686	1676
20060901	0.005495203	1677
20060905	0.001805111	1678
20060906	-0.009615549	1679
20060907	-0.004711622	1680
20060908	0.003971976	1681
20060911	0.000628571	1682
20060912	0.01046238	1683
20060913	0.004132384	1684
20060914	-0.001122662	1685
20060915	0.002669652	1686
20060918	0.000979243	1687
20060919	-0.002128807	1688
20060920	0.005367776	1689
20060921	-0.005157581	1690
20060922	-0.002551922	1691
20060925	0.008746117	1692
20060926	0.00751585	1693
20060927	0.000457691	1694
20060928	0.001995937	1695
20060929	-0.002544901	1696
20061002	-0.003403567	1697
20061003	0.002115726	1698
20061004	0.01218594	1699
20061005	0.002456142	1700
20061006	-0.002665611	1701
20061009	0.000846414	1702
20061010	0.002046113	1703
20061011	-0.002460864	1704
20061012	0.009523392	1705
20061013	0.001994976	1706
20061016	0.002564558	1707
20061017	-0.003708059	1708
20061018	0.001526221	1709
20061019	0.000658326	1710
20061020	0.001426395	1711
20061023	0.006463726	1712
20061024	0.00029128	1713
20061025	0.003274467	1714
20061026	0.005139828	1715
20061027	-0.00841878	1716
20061030	0.000385974	1717
20061031	-0.00001559	1718
20061101	-0.0071399	1719
20061102	-0.000248195	1720
20061103	-0.00231552	1721
20061106	0.01124507	1722
20061107	0.002233321	1723
20061108	0.002312096	1724
20061109	-0.005221791	1725
20061110	0.001825298	1726
20061113	0.002815932	1727
20061114	0.00654765	1728
20061115	0.002726553	1729
20061116	0.002254434	1730
20061117	0.00098883	1731
20061120	-0.000425234	1732
20061121	0.001687817	1733
20061122	0.002670184	1734
20061124	-0.003609541	1735
20061127	-0.01377657	1736
20061128	0.003563788	1737
20061129	0.009595292	1738
20061130	0.0007964	1739
20061201	-0.003009446	1740
20061204	0.009024844	1741
20061205	0.00400076	1742
20061206	-0.001066332	1743
20061207	-0.003948912	1744
20061208	0.001851231	1745
20061211	0.002280225	1746
20061212	-0.001100122	1747
20061213	0.001397597	1748
20061214	0.008790425	1749
20061215	0.001106626	1750
20061218	-0.003342866	1751
20061219	0.002107458	1752
20061220	-0.001368087	1753
20061221	-0.003450622	1754
20061222	-0.005151159	1755
20061226	0.004358107	1756
20061227	0.007190931	1757
20061228	-0.001447895	1758
20061229	-0.004455386	1759
